Source,Target
197923,405952
197923,912284
197923,757276
197923,59067
197923,871439
197923,606738
197923,961024
197923,504419
197923,567228
197923,776378
197923,546344
197923,457522
197923,716612
197923,108514
197923,604000
197923,606096
197923,309907
197923,565511
197923,40309
197923,304344
197923,211534
197923,195919
197923,405164
197923,426203
197923,203577
197923,407880
197923,655448
197923,86307
197923,798236
197923,734785
197923,221316
197923,168087
197923,838135
197923,480744
197923,997377
197923,791422
197923,108239
197923,688631
197923,634027
197923,995316
197923,159886
197923,680243
197923,444318
197923,385254
197923,218080
197923,171812
197923,455533
197923,465698
197923,445127
197923,296490
197923,130004
197923,358487
197923,363822
197923,547275
197923,350356
197923,580541
197923,297422
197923,894713
197923,598704
197923,133333
197923,605224
197923,360254
197923,80140
197923,854241
197923,833761
197923,735033
197923,140246
197923,151203
197923,886018
197923,962410
197923,544056
197923,692363
197923,286704
197923,352702
197923,829911
197923,258717
197923,77142
197923,143288
197923,406373
197923,434668
197923,163885
197923,822198
197923,555171
197923,407707
197923,614626
197923,735869
197923,677618
197923,950962
197923,239362
197923,339282
197923,480769
197923,40744
197923,681015
197923,338183
197923,961772
197923,25678
197923,221062
197923,162704
197923,220354
197923,387268
197923,223644
197923,102628
197923,55194
197923,896621
197923,886209
197923,379565
197923,995619
197923,869269
197923,782323
197923,583209
197923,17896
197923,45105
197923,210356
197923,187842
197923,684772
197923,830016
197923,822573
197923,168204
197923,950003
197923,839720
197923,358288
197923,860021
197923,446990
197923,17126
197923,287244
197923,168319
197923,966801
197923,555857
197923,102609
197923,404908
197923,582137
197923,339453
197923,918922
197923,606164
197923,862660
197923,33619
197923,754402
197923,692566
197923,133733
197923,884098
197923,200019
197923,499381
197923,86759
197923,71888
197923,386703
197923,100283
197923,607351
197923,698881
197923,897957
197923,95089
197923,506652
197923,765242
197923,12058
197923,294618
197923,111635
197923,809608
197923,350486
197923,261569
197923,230772
197923,756099
197923,467145
197923,319670
197923,333519
197923,24484
197923,923817
197923,168308
197923,707549
197923,949057
197923,537251
197923,415224
197923,131806
197923,172506
197923,950791
197923,783657
197923,77174
197923,35970
197923,50997
197923,481191
197923,102792
197923,625089
197923,593324
197923,273822
197923,476278
197923,499985
197923,339588
197923,913194
385908,588189
385908,506445
385908,811322
385908,682149
385908,680843
385908,886220
385908,871436
385908,536849
385908,820693
385908,33471
385908,130579
385908,158574
385908,99829
385908,657820
385908,238358
385908,802913
385908,372801
385908,284112
385908,930431
385908,169713
385908,995359
385908,284548
385908,118846
385908,201040
385908,474036
385908,580947
385908,574890
385908,949342
385908,251615
385908,168603
385908,131059
385908,476555
385908,405125
385908,920717
385908,11771
385908,583440
385908,850709
385908,480583
385908,370360
385908,342967
385908,149930
385908,482579
385908,681792
385908,606168
385908,101679
385908,170755
385908,783441
385908,952314
385908,952442
385908,637778
385908,109594
385908,360804
385908,85942
385908,29577
385908,169696
385908,860784
385908,61390
385908,56169
385908,426444
385908,902149
385908,706214
385908,567380
385908,506614
385908,790421
385908,850225
385908,821696
385908,995213
385908,122538
385908,271452
385908,735011
385908,567575
385908,131472
385908,808997
385908,637293
385908,580510
385908,436879
385908,689637
385908,173152
385908,859079
385908,50032
385908,574278
385908,930147
385908,656643
385908,169760
385908,506088
385908,456648
385908,838517
385908,829838
385908,657760
385908,268255
385908,56942
385908,213134
385908,296719
385908,23044
385908,162093
385908,707420
385908,208065
385908,978168
385908,243399
385908,352561
385908,782703
385908,263318
385908,87645
385908,887867
385908,789498
385908,605917
385908,80786
385908,74932
385908,758884
385908,909475
385908,939077
385908,810607
385908,861764
385908,853702
385908,302156
385908,959630
385908,766437
385908,203015
385908,930228
385908,23408
385908,352365
385908,681076
385908,20303
385908,68448
385908,637414
385908,498862
385908,656975
385908,505111
385908,829616
385908,384093
385908,25122
385908,333208
385908,959574
385908,851293
385908,978131
385908,566252
385908,263713
385908,263448
385908,64599
385908,348307
385908,606962
385908,665719
385908,303067
385908,197957
385908,690883
385908,141346
385908,505797
385908,87299
385908,319860
385908,851853
385908,656573
385908,588717
385908,109799
385908,350278
385908,909169
385908,95116
385908,387581
385908,581084
385908,208511
385908,682104
385908,599051
385908,259320
385908,644654
385908,851804
385908,330162
385908,775840
385908,736308
385908,833627
385908,852314
385908,699384
385908,908476
385908,444481
385908,301378
385908,683981
385908,369562
385908,896666
385908,194910
385908,681324
385908,466836
385908,952557
385908,162240
385908,515033
385908,284100
385908,506825
385908,801150
385908,952959
385908,169228
385908,252601
385908,39957
385908,187096
385908,195509
385908,736138
385908,735815
385908,118752
385908,208706
385908,272734
385908,100849
385908,338814
385908,800948
385908,4692
385908,644851
385908,627761
385908,302222
385908,930317
385908,755521
385908,269177
385908,714008
385908,465327
385908,698672
385908,187136
385908,378318
385908,755556
385908,285211
385908,913592
385908,902111
385908,53414
385908,534602
385908,102588
385908,852650
385908,85636
385908,581720
385908,387358
385908,29937
385908,789237
385908,232352
385908,260800
385908,100883
385908,118804
385908,447769
385908,688840
385908,405952
385908,912284
385908,757276
385908,59067
385908,871439
385908,606738
385908,961024
385908,504419
385908,567228
385908,776378
385908,546344
385908,457522
385908,716612
385908,108514
385908,604000
385908,606096
385908,309907
385908,565511
385908,40309
385908,304344
385908,211534
385908,195919
385908,405164
385908,426203
385908,203577
385908,407880
385908,655448
385908,86307
385908,798236
385908,734785
385908,221316
385908,168087
385908,838135
385908,480744
385908,997377
385908,791422
385908,108239
385908,688631
385908,634027
385908,995316
385908,159886
385908,680243
385908,444318
385908,385254
385908,218080
385908,171812
385908,455533
385908,465698
385908,445127
385908,296490
385908,130004
385908,358487
385908,363822
385908,547275
385908,350356
385908,580541
385908,297422
385908,894713
385908,598704
385908,133333
385908,605224
385908,360254
385908,80140
385908,854241
385908,833761
385908,735033
385908,140246
385908,151203
385908,886018
385908,962410
385908,544056
385908,692363
385908,286704
385908,352702
385908,829911
385908,258717
385908,77142
385908,143288
385908,406373
385908,434668
385908,163885
385908,822198
385908,555171
385908,407707
385908,614626
385908,735869
385908,677618
385908,950962
385908,239362
385908,339282
385908,480769
385908,40744
385908,681015
385908,338183
385908,961772
385908,25678
385908,221062
385908,162704
385908,220354
385908,387268
385908,223644
385908,102628
385908,55194
385908,896621
385908,886209
385908,379565
385908,995619
385908,869269
385908,782323
385908,583209
385908,17896
385908,45105
385908,210356
385908,187842
385908,684772
385908,830016
385908,822573
385908,168204
385908,950003
385908,839720
385908,358288
385908,860021
385908,446990
385908,17126
385908,287244
385908,168319
385908,966801
385908,555857
385908,102609
385908,404908
385908,582137
385908,339453
385908,918922
385908,606164
385908,862660
385908,33619
385908,754402
385908,692566
385908,133733
385908,884098
385908,200019
385908,499381
385908,86759
385908,71888
385908,386703
385908,100283
385908,607351
385908,698881
385908,897957
385908,95089
385908,506652
385908,765242
385908,12058
385908,294618
385908,111635
385908,809608
385908,350486
385908,261569
385908,230772
385908,756099
385908,467145
385908,319670
385908,333519
385908,24484
385908,923817
385908,168308
385908,707549
385908,949057
385908,537251
385908,415224
385908,131806
385908,172506
385908,950791
385908,783657
385908,77174
385908,35970
385908,50997
385908,481191
385908,102792
385908,625089
385908,593324
385908,273822
385908,476278
385908,499985
385908,339588
385908,913194
588189,506445
588189,811322
588189,682149
588189,680843
588189,886220
588189,871436
588189,536849
588189,820693
588189,33471
588189,130579
588189,158574
588189,99829
588189,657820
588189,238358
588189,802913
588189,372801
588189,284112
588189,930431
588189,169713
588189,995359
588189,284548
588189,118846
588189,201040
588189,474036
588189,580947
588189,574890
588189,949342
588189,251615
588189,168603
588189,131059
588189,476555
588189,405125
588189,920717
588189,11771
588189,583440
588189,850709
588189,480583
588189,370360
588189,342967
588189,149930
588189,482579
588189,681792
588189,606168
588189,101679
588189,170755
588189,783441
588189,952314
588189,952442
588189,637778
588189,109594
588189,360804
588189,85942
588189,29577
588189,169696
588189,860784
588189,61390
588189,56169
588189,426444
588189,902149
588189,706214
588189,567380
588189,506614
588189,790421
588189,850225
588189,821696
588189,995213
588189,122538
588189,271452
588189,735011
588189,567575
588189,131472
588189,808997
588189,637293
588189,580510
588189,436879
588189,689637
588189,173152
588189,859079
588189,50032
588189,574278
588189,930147
588189,656643
588189,169760
588189,506088
588189,456648
588189,838517
588189,829838
588189,657760
